0.5092036, 0.7231586, -6.653477e-07, 0.49435484, 0.52660316, -0.18430476, 0.43610907, 0.3732488, -0.32169187, 0.3299095, 0.27102935, -0.41883183, 0.19489683, 0.18040246, -0.4997516, 0.35559863, 0.4428885, -0.4073149, 0.6724681, 0.37352383, -0.5565995, 0.65268564, 0.38929105, -0.6138889, 0.56548977, 0.43436447, -0.64558595, 0.38849476, 0.6321583, -0.36132184, 0.77220035, 0.51266855, -0.48990065, 0.7010846, 0.52886295, -0.48538917, 0.58060855, 0.5752653, -0.48855966, 0.44748956, 0.7979014, -0.31960848, 0.79911596, 0.6629645, -0.41588962, 0.7315202, 0.6655717, -0.37489003, 0.622149, 0.7092256, -0.35142896, 0.5293479, 0.935722, -0.2989657, 0.7911485, 0.8117978, -0.37429312, 0.7549145, 0.7960981, -0.37842798, 0.65414655, 0.82661426, -0.38090518,A
0.66813344, 0.5759904, -1.2454558e-06, 0.55984056, 0.47705755, -0.16310981, 0.5025123, 0.33001488, -0.2817665, 0.48697877, 0.18218401, -0.3642828, 0.5480882, 0.035779595, -0.43409994, 0.64424545, 0.30943754, -0.36683747, 0.23813456, 0.3431601, -0.5116746, 0.2781761, 0.35919777, -0.5861729, 0.3768703, 0.36608803, -0.6407817, 0.68613493, 0.44926816, -0.33741447, 0.22835791, 0.49725825, -0.45979193, 0.30623838, 0.49223587, -0.4579497, 0.43785053, 0.4766972, -0.46726167, 0.68722904, 0.5980844, -0.3110223, 0.2655775, 0.62605155, -0.4270171, 0.32441407, 0.6148987, -0.35428005, 0.44365397, 0.60393506, -0.3032062, 0.66097546, 0.73227537, -0.30312145, 0.34113312, 0.7431121, -0.4212871, 0.3791266, 0.7219453, -0.4169866, 0.5059154, 0.7071583, -0.40187746,A
0.7752256, 0.6523361, -4.915925e-07, 0.6350798, 0.49682534, -0.12799555, 0.47749847, 0.35156438, -0.2837986, 0.46023086, 0.21249798, -0.4219512, 0.49776387, 0.07100397, -0.5590622, 0.5616077, 0.37605387, -0.41307184, 0.27052927, 0.5221928, -0.53537834, 0.31351537, 0.5439286, -0.56562394, 0.41431487, 0.5133581, -0.5870341, 0.6524929, 0.5219966, -0.40894538, 0.3091848, 0.6849343, -0.48904738, 0.36553156, 0.6703825, -0.43934852, 0.4864272, 0.6285826, -0.4285653, 0.70901513, 0.6795224, -0.4016183, 0.38719213, 0.8124576, -0.4625828, 0.44432572, 0.78314114, -0.3917507, 0.5489643, 0.73444515, -0.3647326, 0.7474243, 0.8276213, -0.410404, 0.4818787, 0.9147986, -0.4692259, 0.5210242, 0.8750655, -0.45753303, 0.6160518, 0.82498235, -0.46144563,A
0.28428006, 0.7189989, -9.3845074e-07, 0.3668392, 0.5613183, -0.038443588, 0.524805, 0.4008563, -0.08730082, 0.5929929, 0.27504843, -0.13080996, 0.5871613, 0.14765877, -0.16494101, 0.5348365, 0.4046999, -0.18758202, 0.8041053, 0.5117776, -0.27662748, 0.73924476, 0.5424725, -0.30095816, 0.6514531, 0.5077872, -0.31126553, 0.48784935, 0.5300449, -0.2130305, 0.7774423, 0.6422016, -0.2834893, 0.6865655, 0.6416719, -0.26333562, 0.6014592, 0.60480475, -0.25653785, 0.45402524, 0.66063064, -0.23783755, 0.72186536, 0.74908364, -0.28857556, 0.6362392, 0.73515356, -0.24410972, 0.55434006, 0.6971905, -0.2208441, 0.42772827, 0.77881026, -0.26569378, 0.65185523, 0.832896, -0.28525203, 0.59192574, 0.8113531, -0.25274047, 0.5104282, 0.7848198, -0.23642117,A
0.51533836, 0.6781221, -1.6220705e-06, 0.46005931, 0.53662086, -0.1534074, 0.48093784, 0.36684138, -0.25490564, 0.5312232, 0.2641201, -0.32168078, 0.61495817, 0.14298475, -0.3712489, 0.630464, 0.40840936, -0.3253771, 0.34139818, 0.46108624, -0.45539618, 0.30458185, 0.473778, -0.5061339, 0.3618053, 0.46473587, -0.53812045, 0.6777221, 0.5520239, -0.30040455, 0.3254718, 0.6066466, -0.4163092, 0.32716435, 0.5944421, -0.41249552, 0.39519972, 0.5696253, -0.4101721, 0.6826247, 0.69465303, -0.2811999, 0.35302827, 0.731969, -0.39561942, 0.35509837, 0.71089226, -0.34135064, 0.42528552, 0.6825413, -0.29604572, 0.6651273, 0.8199009, -0.27717063, 0.4131805, 0.82705355, -0.38535345, 0.4029449, 0.799876, -0.38212645, 0.46782023, 0.77453065, -0.364127,A
0.41079098, 0.8185116, -4.4766847e-07, 0.44348806, 0.57837045, -0.17525029, 0.46264637, 0.350566, -0.3358858, 0.41116893, 0.21467674, -0.46564776, 0.29796642, 0.10512912, -0.5830776, 0.41203088, 0.44833422, -0.42376697, 0.7324728, 0.37249184, -0.5757406, 0.70195127, 0.38489503, -0.6304567, 0.604516, 0.43543202, -0.6576307, 0.4428047, 0.62042487, -0.3927129, 0.79841816, 0.5194964, -0.5167569, 0.7205953, 0.5463014, -0.5060698, 0.60201585, 0.6004994, -0.5081087, 0.4868983, 0.7847677, -0.36316407, 0.809446, 0.67323154, -0.4486774, 0.73554325, 0.68601716, -0.39857846, 0.62745607, 0.7276283, -0.3724001, 0.54237616, 0.93130755, -0.35378286, 0.7883712, 0.8251397, -0.42256522, 0.73605627, 0.8170471, -0.4147276, 0.63189816, 0.8428327, -0.4098298,A
0.27613586, 0.76432955, -7.6621853e-07, 0.348267, 0.5786855, -0.038817767, 0.516851, 0.3844275, -0.1080727, 0.5949581, 0.23744941, -0.16862437, 0.59270686, 0.08485976, -0.21970576, 0.52484435, 0.38470665, -0.26265174, 0.8264984, 0.49441555, -0.36065438, 0.7590601, 0.5302099, -0.379229, 0.66102505, 0.5040515, -0.38263956, 0.4763692, 0.53263646, -0.29154298, 0.7990701, 0.6408108, -0.3756838, 0.7102781, 0.6470678, -0.34711072, 0.60366905, 0.61500186, -0.3328389, 0.44701076, 0.6906426, -0.31368405, 0.7479461, 0.7724636, -0.36608163, 0.662391, 0.7672461, -0.29806513, 0.5617237, 0.7360684, -0.25968012, 0.42853558, 0.8375144, -0.33747545, 0.69103384, 0.8785045, -0.3555408, 0.62555313, 0.86539805, -0.30464038, 0.52147454, 0.839725, -0.2757428,A
0.44476986, 0.7987792, -6.3086713e-07, 0.49066755, 0.5825343, -0.1598246, 0.52858084, 0.37655193, -0.3374333, 0.49042055, 0.2620685, -0.48315853, 0.394513, 0.16321307, -0.62395406, 0.4098138, 0.42754674, -0.49972516, 0.75151813, 0.41140357, -0.6439055, 0.72331643, 0.4531773, -0.6785395, 0.63762635, 0.5009817, -0.6949336, 0.4096856, 0.6033054, -0.48033854, 0.79590625, 0.57574165, -0.5958771, 0.72872174, 0.62038887, -0.5610265, 0.6222901, 0.6493702, -0.5518127, 0.44058466, 0.7685528, -0.45569593, 0.7936195, 0.7328092, -0.53982973, 0.71639514, 0.7532922, -0.47965991, 0.5942196, 0.7684256, -0.45238513, 0.48686266, 0.91699255, -0.44578218, 0.7580375, 0.8811708, -0.52654886, 0.70468533, 0.8727471, -0.51565486, 0.591826, 0.8738146, -0.5110918,A
0.31422785, 0.6156398, -6.6578554e-07, 0.4811284, 0.54030824, -0.16105174, 0.5939535, 0.4361621, -0.28068012, 0.6763164, 0.3291729, -0.36563224, 0.7386303, 0.196661, -0.43517032, 0.50257194, 0.34786662, -0.34938884, 0.6785187, 0.60761374, -0.4873899, 0.6515497, 0.6291314, -0.5554018, 0.59264636, 0.58308566, -0.6000773, 0.33608222, 0.42598927, -0.31334943, 0.56870073, 0.7217959, -0.4259797, 0.51227856, 0.68263733, -0.43522358, 0.4302807, 0.59674084, -0.45124412, 0.20083064, 0.52731234, -0.2803208, 0.43353394, 0.7835889, -0.36192903, 0.3975008, 0.73890954, -0.3200724, 0.32063282, 0.65876216, -0.2972866, 0.09448357, 0.64557886, -0.26689973, 0.28950813, 0.82011366, -0.33581874, 0.27937052, 0.78964347, -0.3338037, 0.21372053, 0.71495175, -0.32950014,A
0.735788, 0.64253265, -9.3531105e-07, 0.59839225, 0.4963426, -0.1240547, 0.4658816, 0.35098106, -0.2456607, 0.43129438, 0.21030074, -0.341846, 0.4614802, 0.08283323, -0.43543342, 0.53796184, 0.4173512, -0.36095363, 0.26822045, 0.52052754, -0.45369884, 0.31372535, 0.5140431, -0.4806877, 0.40833497, 0.48123932, -0.5082943, 0.60742396, 0.5643896, -0.3445363, 0.28505817, 0.6620038, -0.41067237, 0.35180688, 0.63312596, -0.38777018, 0.45882243, 0.5978215, -0.3957451, 0.6436429, 0.70530874, -0.32176265, 0.34425896, 0.7730669, -0.38090983, 0.40001974, 0.74728906, -0.32429522, 0.5011302, 0.7286604, -0.3018973, 0.6626495, 0.82802314, -0.31255066, 0.41859344, 0.8731439, -0.3801089, 0.44801217, 0.8422673, -0.37128508, 0.5376083, 0.8107914, -0.37014127,A
